x,y,z,t,u_true,u_pred
8.333333134651184082e-01,3.333333432674407959e-01,1.666666716337203979e-01,7.500000000000000000e-01,-2.481852471828460693e-01,-9.460257366299629211e-03
8.333333134651184082e-01,3.333333432674407959e-01,3.333333432674407959e-01,7.500000000000000000e-01,-4.298694729804992676e-01,-7.164923008531332016e-03
8.333333134651184082e-01,3.333333432674407959e-01,5.000000000000000000e-01,7.500000000000000000e-01,-4.963704943656921387e-01,-4.031652119010686874e-03
8.333333134651184082e-01,3.333333432674407959e-01,6.666666865348815918e-01,7.500000000000000000e-01,-4.298694431781768799e-01,-5.674821790307760239e-03
8.333333134651184082e-01,3.333333432674407959e-01,8.333333134651184082e-01,7.500000000000000000e-01,-2.481852769851684570e-01,-1.293274946510791779e-02
8.333333134651184082e-01,5.000000000000000000e-01,1.666666716337203979e-01,7.500000000000000000e-01,-2.865796089172363281e-01,-8.427295833826065063e-03
8.333333134651184082e-01,5.000000000000000000e-01,3.333333432674407959e-01,7.500000000000000000e-01,-4.963704943656921387e-01,-7.615735288709402084e-03
8.333333134651184082e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.500000000000000000e-01,-5.731592178344726562e-01,-5.477668251842260361e-03
8.333333134651184082e-01,5.000000000000000000e-01,6.666666865348815918e-01,7.500000000000000000e-01,-4.963704645633697510e-01,-7.949950173497200012e-03
8.333333134651184082e-01,5.000000000000000000e-01,8.333333134651184082e-01,7.500000000000000000e-01,-2.865796685218811035e-01,-1.308009214699268341e-02
8.333333134651184082e-01,6.666666865348815918e-01,1.666666716337203979e-01,7.500000000000000000e-01,-2.481852322816848755e-01,-2.745195990428328514e-03
8.333333134651184082e-01,6.666666865348815918e-01,3.333333432674407959e-01,7.500000000000000000e-01,-4.298694431781768799e-01,-1.437788596376776695e-03
8.333333134651184082e-01,6.666666865348815918e-01,5.000000000000000000e-01,7.500000000000000000e-01,-4.963704645633697510e-01,-1.348899444565176964e-03
8.333333134651184082e-01,6.666666865348815918e-01,6.666666865348815918e-01,7.500000000000000000e-01,-4.298694431781768799e-01,-3.404335817322134972e-03
8.333333134651184082e-01,6.666666865348815918e-01,8.333333134651184082e-01,7.500000000000000000e-01,-2.481852471828460693e-01,-7.602516096085309982e-03
8.333333134651184082e-01,8.333333134651184082e-01,1.666666716337203979e-01,7.500000000000000000e-01,-1.432898342609405518e-01,-3.844637190923094749e-03
8.333333134651184082e-01,8.333333134651184082e-01,3.333333432674407959e-01,7.500000000000000000e-01,-2.481852769851684570e-01,2.590084681287407875e-03
8.333333134651184082e-01,8.333333134651184082e-01,5.000000000000000000e-01,7.500000000000000000e-01,-2.865796685218811035e-01,2.351144561544060707e-03
8.333333134651184082e-01,8.333333134651184082e-01,6.666666865348815918e-01,7.500000000000000000e-01,-2.481852471828460693e-01,4.311835858970880508e-03
8.333333134651184082e-01,8.333333134651184082e-01,8.333333134651184082e-01,7.500000000000000000e-01,-1.432898491621017456e-01,2.832474419847130775e-03
1.666666716337203979e-01,1.666666716337203979e-01,1.666666716337203979e-01,7.400000095367431641e-01,-1.387182474136352539e-01,2.207229472696781158e-02
1.666666716337203979e-01,1.666666716337203979e-01,3.333333432674407959e-01,7.400000095367431641e-01,-2.402670681476593018e-01,1.601802185177803040e-02
1.666666716337203979e-01,1.666666716337203979e-01,5.000000000000000000e-01,7.400000095367431641e-01,-2.774364948272705078e-01,7.901444099843502045e-03
1.666666716337203979e-01,1.666666716337203979e-01,6.666666865348815918e-01,7.400000095367431641e-01,-2.402670532464981079e-01,3.632133128121495247e-03
1.666666716337203979e-01,1.666666716337203979e-01,8.333333134651184082e-01,7.400000095367431641e-01,-1.387182772159576416e-01,7.524762302637100220e-03
1.666666716337203979e-01,3.333333432674407959e-01,1.666666716337203979e-01,7.400000095367431641e-01,-2.402670681476593018e-01,2.420532517135143280e-02
1.666666716337203979e-01,3.333333432674407959e-01,3.333333432674407959e-01,7.400000095367431641e-01,-4.161547720432281494e-01,1.674584485590457916e-02
1.666666716337203979e-01,3.333333432674407959e-01,5.000000000000000000e-01,7.400000095367431641e-01,-4.805341362953186035e-01,5.335589405149221420e-03
1.666666716337203979e-01,3.333333432674407959e-01,6.666666865348815918e-01,7.400000095367431641e-01,-4.161547720432281494e-01,3.888952778652310371e-05
1.666666716337203979e-01,3.333333432674407959e-01,8.333333134651184082e-01,7.400000095367431641e-01,-2.402670979499816895e-01,3.729235846549272537e-03
1.666666716337203979e-01,5.000000000000000000e-01,1.666666716337203979e-01,7.400000095367431641e-01,-2.774364948272705078e-01,1.961312070488929749e-02
1.666666716337203979e-01,5.000000000000000000e-01,3.333333432674407959e-01,7.400000095367431641e-01,-4.805341362953186035e-01,1.173734292387962341e-02
1.666666716337203979e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.400000095367431641e-01,-5.548729896545410156e-01,-2.978984965011477470e-03
1.666666716337203979e-01,5.000000000000000000e-01,6.666666865348815918e-01,7.400000095367431641e-01,-4.805341064929962158e-01,-4.577532876282930374e-03
1.666666716337203979e-01,5.000000000000000000e-01,8.333333134651184082e-01,7.400000095367431641e-01,-2.774365544319152832e-01,3.616661415435373783e-04
1.666666716337203979e-01,6.666666865348815918e-01,1.666666716337203979e-01,7.400000095367431641e-01,-2.402670532464981079e-01,1.210973225533962250e-02
1.666666716337203979e-01,6.666666865348815918e-01,3.333333432674407959e-01,7.400000095367431641e-01,-4.161547720432281494e-01,4.100490827113389969e-03
1.666666716337203979e-01,6.666666865348815918e-01,5.000000000000000000e-01,7.400000095367431641e-01,-4.805341064929962158e-01,-7.601716089993715286e-03
1.666666716337203979e-01,6.666666865348815918e-01,6.666666865348815918e-01,7.400000095367431641e-01,-4.161547422409057617e-01,-2.985910745337605476e-03
1.666666716337203979e-01,6.666666865348815918e-01,8.333333134651184082e-01,7.400000095367431641e-01,-2.402670681476593018e-01,4.196768160909414291e-03
1.666666716337203979e-01,8.333333134651184082e-01,1.666666716337203979e-01,7.400000095367431641e-01,-1.387182772159576416e-01,6.072878371924161911e-03
1.666666716337203979e-01,8.333333134651184082e-01,3.333333432674407959e-01,7.400000095367431641e-01,-2.402671128511428833e-01,1.304900506511330605e-03
1.666666716337203979e-01,8.333333134651184082e-01,5.000000000000000000e-01,7.400000095367431641e-01,-2.774365544319152832e-01,-4.042998421937227249e-03
1.666666716337203979e-01,8.333333134651184082e-01,6.666666865348815918e-01,7.400000095367431641e-01,-2.402670979499816895e-01,-9.089751983992755413e-04
1.666666716337203979e-01,8.333333134651184082e-01,8.333333134651184082e-01,7.400000095367431641e-01,-1.387182921171188354e-01,2.884620102122426033e-03
3.333333432674407959e-01,1.666666716337203979e-01,1.666666716337203979e-01,7.400000095367431641e-01,-2.402670681476593018e-01,1.254374161362648010e-02
3.333333432674407959e-01,1.666666716337203979e-01,3.333333432674407959e-01,7.400000095367431641e-01,-4.161547720432281494e-01,1.154618337750434875e-02
3.333333432674407959e-01,1.666666716337203979e-01,5.000000000000000000e-01,7.400000095367431641e-01,-4.805341362953186035e-01,3.910437691956758499e-03
3.333333432674407959e-01,1.666666716337203979e-01,6.666666865348815918e-01,7.400000095367431641e-01,-4.161547720432281494e-01,1.137198181822896004e-03
3.333333432674407959e-01,1.666666716337203979e-01,8.333333134651184082e-01,7.400000095367431641e-01,-2.402670979499816895e-01,8.315349929034709930e-03
3.333333432674407959e-01,3.333333432674407959e-01,1.666666716337203979e-01,7.400000095367431641e-01,-4.161547720432281494e-01,1.014294475317001343e-02
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01,7.400000095367431641e-01,-7.208012342453002930e-01,1.221287297084927559e-03
3.333333432674407959e-01,3.333333432674407959e-01,5.000000000000000000e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-1.030362304300069809e-02
3.333333432674407959e-01,3.333333432674407959e-01,6.666666865348815918e-01,7.400000095367431641e-01,-7.208011746406555176e-01,-1.026067137718200684e-02
3.333333432674407959e-01,3.333333432674407959e-01,8.333333134651184082e-01,7.400000095367431641e-01,-4.161548316478729248e-01,2.773473504930734634e-03
3.333333432674407959e-01,5.000000000000000000e-01,1.666666716337203979e-01,7.400000095367431641e-01,-4.805341362953186035e-01,6.895068567246198654e-03
3.333333432674407959e-01,5.000000000000000000e-01,3.333333432674407959e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-3.525922773405909538e-03
3.333333432674407959e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.400000095367431641e-01,-9.610682725906372070e-01,-1.464585959911346436e-02
3.333333432674407959e-01,5.000000000000000000e-01,6.666666865348815918e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-1.280992850661277771e-02
3.333333432674407959e-01,5.000000000000000000e-01,8.333333134651184082e-01,7.400000095367431641e-01,-4.805341958999633789e-01,2.692265203222632408e-03
3.333333432674407959e-01,6.666666865348815918e-01,1.666666716337203979e-01,7.400000095367431641e-01,-4.161547720432281494e-01,2.189005026593804359e-03
3.333333432674407959e-01,6.666666865348815918e-01,3.333333432674407959e-01,7.400000095367431641e-01,-7.208012342453002930e-01,-2.486970042809844017e-03
3.333333432674407959e-01,6.666666865348815918e-01,5.000000000000000000e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-8.504545316100120544e-03
3.333333432674407959e-01,6.666666865348815918e-01,6.666666865348815918e-01,7.400000095367431641e-01,-7.208011746406555176e-01,-6.627942435443401337e-03
3.333333432674407959e-01,6.666666865348815918e-01,8.333333134651184082e-01,7.400000095367431641e-01,-4.161548316478729248e-01,6.665809080004692078e-03
3.333333432674407959e-01,8.333333134651184082e-01,1.666666716337203979e-01,7.400000095367431641e-01,-2.402670979499816895e-01,-1.084627350792288780e-03
3.333333432674407959e-01,8.333333134651184082e-01,3.333333432674407959e-01,7.400000095367431641e-01,-4.161548316478729248e-01,-4.605678375810384750e-03
3.333333432674407959e-01,8.333333134651184082e-01,5.000000000000000000e-01,7.400000095367431641e-01,-4.805341958999633789e-01,-2.614145865663886070e-03
3.333333432674407959e-01,8.333333134651184082e-01,6.666666865348815918e-01,7.400000095367431641e-01,-4.161548316478729248e-01,-1.530088251456618309e-03
3.333333432674407959e-01,8.333333134651184082e-01,8.333333134651184082e-01,7.400000095367431641e-01,-2.402671128511428833e-01,4.999044816941022873e-03
5.000000000000000000e-01,1.666666716337203979e-01,1.666666716337203979e-01,7.400000095367431641e-01,-2.774364948272705078e-01,-7.471048156730830669e-04
5.000000000000000000e-01,1.666666716337203979e-01,3.333333432674407959e-01,7.400000095367431641e-01,-4.805341362953186035e-01,-1.807254040613770485e-03
5.000000000000000000e-01,1.666666716337203979e-01,5.000000000000000000e-01,7.400000095367431641e-01,-5.548729896545410156e-01,-7.162308786064386368e-03
5.000000000000000000e-01,1.666666716337203979e-01,6.666666865348815918e-01,7.400000095367431641e-01,-4.805341064929962158e-01,-5.787861999124288559e-03
5.000000000000000000e-01,1.666666716337203979e-01,8.333333134651184082e-01,7.400000095367431641e-01,-2.774365544319152832e-01,5.877539981156587601e-03
5.000000000000000000e-01,3.333333432674407959e-01,1.666666716337203979e-01,7.400000095367431641e-01,-4.805341362953186035e-01,-6.366118788719177246e-03
5.000000000000000000e-01,3.333333432674407959e-01,3.333333432674407959e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-1.313565112650394440e-02
5.000000000000000000e-01,3.333333432674407959e-01,5.000000000000000000e-01,7.400000095367431641e-01,-9.610682725906372070e-01,-1.832501403987407684e-02
5.000000000000000000e-01,3.333333432674407959e-01,6.666666865348815918e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-1.268850360065698624e-02
5.000000000000000000e-01,3.333333432674407959e-01,8.333333134651184082e-01,7.400000095367431641e-01,-4.805341958999633789e-01,6.662584492005407810e-04
5.000000000000000000e-01,5.000000000000000000e-01,1.666666716337203979e-01,7.400000095367431641e-01,-5.548729896545410156e-01,-7.756500970572233200e-03
5.000000000000000000e-01,5.000000000000000000e-01,3.333333432674407959e-01,7.400000095367431641e-01,-9.610682725906372070e-01,-1.450745947659015656e-02
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.400000095367431641e-01,-1.109745979309082031e+00,-1.803363300859928131e-02
5.000000000000000000e-01,5.000000000000000000e-01,6.666666865348815918e-01,7.400000095367431641e-01,-9.610682129859924316e-01,-1.107875816524028778e-02
5.000000000000000000e-01,5.000000000000000000e-01,8.333333134651184082e-01,7.400000095367431641e-01,-5.548731088638305664e-01,1.011147629469633102e-03
5.000000000000000000e-01,6.666666865348815918e-01,1.666666716337203979e-01,7.400000095367431641e-01,-4.805341064929962158e-01,1.693621510639786720e-03
5.000000000000000000e-01,6.666666865348815918e-01,3.333333432674407959e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-3.223869716748595238e-03
5.000000000000000000e-01,6.666666865348815918e-01,5.000000000000000000e-01,7.400000095367431641e-01,-9.610682129859924316e-01,-2.977927913889288902e-03
5.000000000000000000e-01,6.666666865348815918e-01,6.666666865348815918e-01,7.400000095367431641e-01,-8.323094844818115234e-01,-9.031525696627795696e-04
5.000000000000000000e-01,6.666666865348815918e-01,8.333333134651184082e-01,7.400000095367431641e-01,-4.805341362953186035e-01,5.320311058312654495e-03
5.000000000000000000e-01,8.333333134651184082e-01,1.666666716337203979e-01,7.400000095367431641e-01,-2.774365544319152832e-01,2.722854027524590492e-03
5.000000000000000000e-01,8.333333134651184082e-01,3.333333432674407959e-01,7.400000095367431641e-01,-4.805342257022857666e-01,-1.782202860340476036e-03
5.000000000000000000e-01,8.333333134651184082e-01,5.000000000000000000e-01,7.400000095367431641e-01,-5.548731088638305664e-01,1.743056112900376320e-03
5.000000000000000000e-01,8.333333134651184082e-01,6.666666865348815918e-01,7.400000095367431641e-01,-4.805341958999633789e-01,3.429129952564835548e-03
5.000000000000000000e-01,8.333333134651184082e-01,8.333333134651184082e-01,7.400000095367431641e-01,-2.774365842342376709e-01,6.662660744041204453e-03
6.666666865348815918e-01,1.666666716337203979e-01,1.666666716337203979e-01,7.400000095367431641e-01,-2.402670532464981079e-01,-5.016438197344541550e-03
6.666666865348815918e-01,1.666666716337203979e-01,3.333333432674407959e-01,7.400000095367431641e-01,-4.161547720432281494e-01,-5.523469764739274979e-03
6.666666865348815918e-01,1.666666716337203979e-01,5.000000000000000000e-01,7.400000095367431641e-01,-4.805341064929962158e-01,-7.270399015396833420e-03
6.666666865348815918e-01,1.666666716337203979e-01,6.666666865348815918e-01,7.400000095367431641e-01,-4.161547422409057617e-01,-7.572585251182317734e-03
6.666666865348815918e-01,1.666666716337203979e-01,8.333333134651184082e-01,7.400000095367431641e-01,-2.402670681476593018e-01,2.960477140732109547e-04
6.666666865348815918e-01,3.333333432674407959e-01,1.666666716337203979e-01,7.400000095367431641e-01,-4.161547720432281494e-01,-1.318417862057685852e-02
6.666666865348815918e-01,3.333333432674407959e-01,3.333333432674407959e-01,7.400000095367431641e-01,-7.208012342453002930e-01,-1.664952374994754791e-02
6.666666865348815918e-01,3.333333432674407959e-01,5.000000000000000000e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-1.645882800221443176e-02
6.666666865348815918e-01,3.333333432674407959e-01,6.666666865348815918e-01,7.400000095367431641e-01,-7.208011746406555176e-01,-1.378663629293441772e-02
6.666666865348815918e-01,3.333333432674407959e-01,8.333333134651184082e-01,7.400000095367431641e-01,-4.161548316478729248e-01,-3.984494134783744812e-03
6.666666865348815918e-01,5.000000000000000000e-01,1.666666716337203979e-01,7.400000095367431641e-01,-4.805341064929962158e-01,-1.432709489017724991e-02
6.666666865348815918e-01,5.000000000000000000e-01,3.333333432674407959e-01,7.400000095367431641e-01,-8.323095440864562988e-01,-2.005076035857200623e-02
6.666666865348815918e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.400000095367431641e-01,-9.610682129859924316e-01,-1.756210997700691223e-02
